WELL_ID	WELL_TYPE	WELL_DEPTH_FT	APPROXIMATE_LATITUDE	APPROXIMATE_LONGITUDE	TOP_OF_SCREEN_FT	SCREEN_LENGTH_FT	SOURCE	SOURCE_NAME	OTHER_NAMES
NOCO-CO-30	MUNICIPAL	196	40.56622222	-124.1103333	166	30	USGS	NOCO-CO-30	NOCO-CO-30
CAMP-SH-01	MUNICIPAL	120	41.69763889	-122.6375833	12	108	USGS	CAMP-SH-01	CAMP-SH-01
HR-PR-08	MUNICIPAL	560	33.55330556	-117.4735833	0	0	USGS	HR-PR-08	HR-PR-08
S4-TUSK-TLE19	MUNICIPAL	300	35.83494444	-119.2245	240	60	USGS	S4-TUSK-TLE19	S4-TUSK-TLE19
S-MS-SV12	MUNICIPAL	258	36.14202778	-121.1055278	178	80	USGS	S-MS-SV12	S-MS-SV12
S4-TUSK-TLE29	MUNICIPAL	1000	35.87975	-118.9653889	290	710	USGS	S4-TUSK-TLE29	S4-TUSK-TLE29
TLR-05	MUNICIPAL	561	36.38488889	-119.7756667	311	250	USGS	TLR-05	TLR-05
MER-10	MUNICIPAL	294	37.30808333	-120.5035833	0	294	USGS	MER-10	MER-10
TRLKFP-02	MUNICIPAL	58	37.42854749	-120.837148	0	0	USGS	TRLKFP-02	TRLKFP-02
WSAC-FP-07	MUNICIPAL	490	39.5595	-122.0326389	0	0	USGS	WSAC-FP-07	WSAC-FP-07
RICE-09	MUNICIPAL	33.5	39.39097222	-121.9553083	23.5	5	USGS	RICE-09	RICE-09
NSAC-10	MUNICIPAL	300	40.18237745	-122.2386082	0	0	USGS	NSAC-10	NSAC-10
DM-22	MUNICIPAL	355	36.89252778	-120.56375	280	65	USGS	DM-22	DM-22
BEAR-S10	MUNICIPAL	268	34.23116667	-116.7703056	160	78	USGS	BEAR-S10	BEAR-S10
ANT-09	MUNICIPAL	213	34.66938889	-118.4225	93	120	USGS	ANT-09	ANT-09
TLR-03	MUNICIPAL	1420	36.30033333	-119.6411389	1067	328	USGS	TLR-03	TLR-03
S-MS-H23	MUNICIPAL	695	35.79194444	-120.5383333	520	175	USGS	S-MS-H23	S-MS-H23
S4-TUSK-TLA01	MUNICIPAL	560	36.15233333	-119.7999167	520	40	USGS	S4-TUSK-TLA01	S4-TUSK-TLA01
S7-SAC-C02	MUNICIPAL	228	38.29202778	-121.3079722	160	68	USGS	S7-SAC-C02	S7-SAC-C02
MSSC-11	MUNICIPAL	320	37.00811111	-121.8089722	255	65	USGS	MSSC-11	MSSC-11
TULE-03	MUNICIPAL	280	36.10883333	-119.322	0	0	USGS	TULE-03	TULE-03
MSMBMW-02	MUNICIPAL	610	36.70488889	-121.6548333	0	0	USGS	MSMBMW-02	MSMBMW-02
ESAC-FP-07	MUNICIPAL	555	39.49275	-121.9648333	0	0	USGS	ESAC-FP-07	ESAC-FP-07
TRCY-11	MUNICIPAL	400	37.75547222	-121.3749722	310	90	USGS	TRCY-11	TRCY-11
MERMW-03	MUNICIPAL	56	37.30927222	-120.5592361	46	5	USGS	MERMW-03	MERMW-03
S-MS-SC04	MUNICIPAL	100	37.10905556	-121.9863333	32	68	USGS	S-MS-SC04	S-MS-SC04
COA-05	MUNICIPAL	1090	33.76322222	-116.3438889	710	380	USGS	COA-05	COA-05
SCRVU-04:SCRVDD-02	MUNICIPAL	1483	34.21297222	-119.0694444	403	1060	USGS	SCRVU-04:SCRVDD-02	SCRVU-04:SCRVDD-02
RED-15	MUNICIPAL	367	40.42158333	-122.4186667	307	60	USGS	RED-15	RED-15
RED-17	MUNICIPAL	140	40.41813889	-122.1959722	140	20	USGS	RED-17	RED-17
HR-PRFP-07	MUNICIPAL	500	32.93794444	-116.5495	380	120	USGS	HR-PRFP-07	HR-PRFP-07
S3-MACK-K14	MUNICIPAL	173	36.41011111	-119.8300833	0	0	USGS	S3-MACK-K14	S3-MACK-K14
S3-MACK-M06	MUNICIPAL	150	37.14002778	-120.4500833	117	33	USGS	S3-MACK-M06	S3-MACK-M06
S-MS-H09	MUNICIPAL	140	36.14891667	-121.2063889	80	60	USGS	S-MS-H09	S-MS-H09
S-MS-H04	MUNICIPAL	235	35.61866667	-120.7223056	115	120	USGS	S-MS-H04	S-MS-H04
S7-SAC-NA15	MUNICIPAL	154	38.92925	-121.5254444	100	54	USGS	S7-SAC-NA15	S7-SAC-NA15
WSAC-04	MUNICIPAL	880	39.87369444	-122.3386944	320	560	USGS	WSAC-04	WSAC-04
COLOR-14	MUNICIPAL	0	32.74774122	-114.7428452	0	0	USGS	COLOR-14	COLOR-14
CE-QPC-01	MUNICIPAL	280	37.75711111	-120.7992778	0	0	USGS	CE-QPC-01	CE-QPC-01
SOL-01	MUNICIPAL	800	38.15972222	-121.7044444	230	550	USGS	SOL-01	SOL-01
RED-01	MUNICIPAL	418	40.33758333	-122.2266667	308	90	USGS	RED-01	RED-01
TRCYFP-03	MUNICIPAL	400	37.75486111	-121.4654722	0	0	USGS	TRCYFP-03	TRCYFP-03
WSAC-31	MUNICIPAL	245	39.33044444	-122.0701111	0	0	USGS	WSAC-31	WSAC-31
SCRVU-04:SCRVDD-03	MUNICIPAL	1483	34.21297222	-119.0694444	403	1060	USGS	SCRVU-04:SCRVDD-03	SCRVU-04:SCRVDD-03
SIERRA-VL-05	MUNICIPAL	500	38.581	-120.5770833	445	55	USGS	SIERRA-VL-05	SIERRA-VL-05
NSAC-MW-05	MUNICIPAL	780	40.04283333	-122.1665278	680	70	USGS	NSAC-MW-05	NSAC-MW-05
NSAC-U-06	MUNICIPAL	136	40.16444444	-122.2791389	0	0	USGS	NSAC-U-06	NSAC-U-06
NSAC-U-07	MUNICIPAL	214	40.11283333	-122.3535556	0	0	USGS	NSAC-U-07	NSAC-U-07
SCRC-H04	MUNICIPAL	620	34.66666667	-120.1338333	410	200	USGS	SCRC-H04	SCRC-H04
CUY-05	MUNICIPAL	0	34.94225	-119.6751667	0	0	USGS	CUY-05	CUY-05
HR-PRFP-02	MUNICIPAL	0	32.77527778	-116.9085	0	0	USGS	HR-PRFP-02	HR-PRFP-02
BEAR-S09	MUNICIPAL	400	34.24705556	-116.8076667	50	350	USGS	BEAR-S09	BEAR-S09
SB-09	MUNICIPAL	350	34.44383333	-119.6617222	0	0	USGS	SB-09	SB-09
NOCO-IN-09	MUNICIPAL	385	39.24738991	-123.1969492	148	252	USGS	NOCO-IN-09	NOCO-IN-09
CAMP-ES-07	MUNICIPAL	80	40.339	-121.7648889	60	20	USGS	CAMP-ES-07	CAMP-ES-07
S7-SAC-C12	MUNICIPAL	0	38.37530556	-120.97625	131	20	USGS	S7-SAC-C12	S7-SAC-C12
S-MS-SC01	MUNICIPAL	300	36.9575	-122.0715278	0	0	USGS	S-MS-SC01	S-MS-SC01
S-MS-P14	MUNICIPAL	520	36.86647222	-121.6927222	420	100	USGS	S-MS-P14	S-MS-P14
MER-21	MUNICIPAL	345	37.18522113	-120.3904603	225	-225	USGS	MER-21	MER-21
ANT-46	MUNICIPAL	475	34.65897222	-118.2445556	250	225	USGS	ANT-46	ANT-46
WSAC-17	MUNICIPAL	260	38.85628859	-121.7866327	230	30	USGS	WSAC-17	WSAC-17
ESJ-17	MUNICIPAL	390	37.86172222	-121.0489444	0	0	USGS	ESJ-17	ESJ-17
RICE-20	MUNICIPAL	29	38.90848889	-121.7550667	19	5	USGS	RICE-20	RICE-20
CLABU-06	MUNICIPAL	300	34.12291667	-118.2173611	62	238	USGS	CLABU-06	CLABU-06
LIVU-02	MUNICIPAL	530	37.68641667	-121.8768611	150	360	USGS	LIVU-02	LIVU-02
ESAC-FP-03	MUNICIPAL	130	39.57705556	-121.9083056	0	0	USGS	ESAC-FP-03	ESAC-FP-03
COA-02	MUNICIPAL	550	33.45905556	-116.0593889	230	250	USGS	COA-02	COA-02
LIV-02	MUNICIPAL	113	37.64444444	-121.8930278	37	70	USGS	LIV-02	LIV-02
S6-MCAW-C16	MUNICIPAL	130	38.62494444	-120.5696944	53	77	USGS	S6-MCAW-C16	S6-MCAW-C16
S4-TUSK-KAW10	MUNICIPAL	380	36.24047222	-119.3830833	0	0	USGS	S4-TUSK-KAW10	S4-TUSK-KAW10
GILU-04	MUNICIPAL	395	37.02375	-121.5626667	350	40	USGS	GILU-04	GILU-04
WS-09	MUNICIPAL	610	36.53330556	-120.1000833	580	20	USGS	WS-09	WS-09
WS-U-02	MUNICIPAL	570	36.00813889	-119.9668611	210	335	USGS	WS-U-02	WS-U-02
S8_MOBS_R30	MUNICIPAL	230	34.96447222	-116.6555833	0	0	USGS	S8_MOBS_R30	S8_MOBS_R30
S-MS-H16	MUNICIPAL	320	35.72441667	-120.5794444	260	60	USGS	S-MS-H16	S-MS-H16
S-MS-SC07	MUNICIPAL	116	36.99819444	-121.9543611	60	56	USGS	S-MS-SC07	S-MS-SC07
SSV-QPC-08	MUNICIPAL	156	38.98308333	-121.3756389	0	0	USGS	SSV-QPC-08	SSV-QPC-08
MERMW-04	MUNICIPAL	168	37.30927222	-120.5592361	158	5	USGS	MERMW-04	MERMW-04
MSMB-20	MUNICIPAL	177	36.90705556	-121.7569444	103	44	USGS	MSMB-20	MSMB-20
SCRC-H08	MUNICIPAL	920	34.66930556	-120.0795556	535	375	USGS	SCRC-H08	SCRC-H08
SOSAFP-11	MUNICIPAL	300	35.10758333	-118.5917222	0	0	USGS	SOSAFP-11	SOSAFP-11
KERN-40	MUNICIPAL	1496	34.98625	-118.9432778	1048	352	USGS	KERN-40	KERN-40
BEAR-S04	MUNICIPAL	290	34.26008333	-116.9122778	55	235	USGS	BEAR-S04	BEAR-S04
NSAC-17	MUNICIPAL	190	39.92163889	-122.4473056	0	0	USGS	NSAC-17	NSAC-17
NSAC-04	MUNICIPAL	212	40.13672222	-122.2142778	100	111	USGS	NSAC-04	NSAC-04
BEAR-U02	MUNICIPAL	300	34.26472222	-116.8676667	0	0	USGS	BEAR-U02	BEAR-U02
SIERRA-GL-03	MUNICIPAL	0	37.79505556	-119.3417778	0	0	USGS	SIERRA-GL-03	SIERRA-GL-03
DM-02	MUNICIPAL	250	36.77631944	-120.3736889	140	110	USGS	DM-02	DM-02
NOCO-IN-16	MUNICIPAL	151.5	39.44377778	-122.9525833	39	112.5	USGS	NOCO-IN-16	NOCO-IN-16
NOCO-IN-19	MUNICIPAL	80	39.28816667	-123.1962222	21	59	USGS	NOCO-IN-19	NOCO-IN-19
BEAR-G04	MUNICIPAL	0	34.2495	-117.1314167	0	0	USGS	BEAR-G04	BEAR-G04
DM-16	MUNICIPAL	150	37.01133333	-120.6565278	130	20	USGS	DM-16	DM-16
CAMP-SH-15	MUNICIPAL	121	41.70544444	-122.5636667	0	0	USGS	CAMP-SH-15	CAMP-SH-15
S-MS-SC02	MUNICIPAL	520	37.011	-121.9971944	380	140	USGS	S-MS-SC02	S-MS-SC02
S8_MOBS_F04	MUNICIPAL	110	34.92311111	-117.1303611	0	0	USGS	S8_MOBS_F04	S8_MOBS_F04
S-MS-P13	MUNICIPAL	440	36.88827778	-121.6627222	310	120	USGS	S-MS-P13	S-MS-P13
SIERRA-M-04	MUNICIPAL	0	39.69641667	-120.6669722	0	0	USGS	SIERRA-M-04	SIERRA-M-04
SIERRA-V-03	MUNICIPAL	220	37.63233333	-119.0848056	60	160	USGS	SIERRA-V-03	SIERRA-V-03
MSSV-16	MUNICIPAL	800	36.38913889	-121.3648333	200	590	USGS	MSSV-16	MSSV-16
RED-12	MUNICIPAL	360	40.55133333	-122.2400833	160	200	USGS	RED-12	RED-12
TLR-06	MUNICIPAL	0	36.19288889	-119.8196111	0	0	USGS	TLR-06	TLR-06
USAWS-08	MUNICIPAL	428	33.94594444	-117.2431667	170	250	USGS	USAWS-08	USAWS-08
NSFVP-44	MUNICIPAL	318	38.22283333	-122.3884444	140	162	USGS	NSFVP-44	NSFVP-44
NAM-05	MUNICIPAL	520	38.70647222	-121.4384722	445	-445	USGS	NAM-05	NAM-05
MSMBFP-03	MUNICIPAL	342	36.67466667	-121.64125	120	220	USGS	MSMBFP-03	MSMBFP-03
WSAC-36	MUNICIPAL	260	39.45744444	-122.0455278	0	0	USGS	WSAC-36	WSAC-36
SFM-C5	MUNICIPAL	72	37.33677778	-121.8696111	62	10	USGS	SFM-C5	SFM-C5
ESAC-05	MUNICIPAL	410	39.27622222	-121.6556667	207	188	USGS	ESAC-05	ESAC-05
WSAC-29	MUNICIPAL	759	39.53015972	-122.206927	0	0	USGS	WSAC-29	WSAC-29
WS-03	MUNICIPAL	2109	36.14745317	-120.0304148	0	0	USGS	WS-03	WS-03
DM-15	MUNICIPAL	218	36.915	-120.6581667	198	20	USGS	DM-15	DM-15
DM-U-08	MUNICIPAL	395	36.88959444	-120.6701639	375	20	USGS	DM-U-08	DM-U-08
DM-28	MUNICIPAL	178	36.98094444	-120.8643056	0	0	USGS	DM-28	DM-28
SBU-04	MUNICIPAL	440.9	34.41911111	-119.6945556	420	20	USGS	SBU-04	SBU-04
S-MS-H02	MUNICIPAL	360	35.47716667	-120.572	160	200	USGS	S-MS-H02	S-MS-H02
CGOLDU-02	MUNICIPAL	100	37.34563889	-119.76325	30	70	USGS	CGOLDU-02	CGOLDU-02
S4-TUSK-KAW14	MUNICIPAL	300	36.21280556	-119.29675	220	80	USGS	S4-TUSK-KAW14	S4-TUSK-KAW14
S4-TUSK-HLS08	MUNICIPAL	140	36.14466667	-118.957	31.5	108.5	USGS	S4-TUSK-HLS08	S4-TUSK-HLS08
S7-SAC-SA04	MUNICIPAL	240	38.40108333	-121.4181111	155	85	USGS	S7-SAC-SA04	S7-SAC-SA04
CLABCB-12	MUNICIPAL	1182	33.99422222	-118.1858611	475	619	USGS	CLABCB-12	CLABCB-12
MOJO-31	MUNICIPAL	1130	34.46716667	-117.5203056	660	460	USGS	MOJO-31	MOJO-31
MSMB-26	MUNICIPAL	650	36.66458333	-121.6702778	451	173	USGS	MSMB-26	MSMB-26
TTAHO-05	MUNICIPAL	482	39.17630556	-120.1475	227.8	224.2	USGS	TTAHO-05	TTAHO-05
SB-11	MUNICIPAL	206	34.42052778	-119.6336944	100	106	USGS	SB-11	SB-11
CAMP-ES-03	MUNICIPAL	0	40.31163889	-121.8964722	0	0	USGS	CAMP-ES-03	CAMP-ES-03
HR-SC-09	MUNICIPAL	420	37.16991667	-121.9755	120	300	USGS	HR-SC-09	HR-SC-09
S7-SAC-NA17	MUNICIPAL	150	38.72983333	-121.2355	0	150	USGS	S7-SAC-NA17	S7-SAC-NA17
NOCO-IN-22	MUNICIPAL	180	38.66322222	-122.4820556	0	0	USGS	NOCO-IN-22	NOCO-IN-22
HR-PR-11	MUNICIPAL	979	33.06086111	-116.9111944	0	0	USGS	HR-PR-11	HR-PR-11
SIERRA-GL-05	MUNICIPAL	150	38.92347222	-120.3855833	50	100	USGS	SIERRA-GL-05	SIERRA-GL-05
ESAC-21	MUNICIPAL	0	39.24502778	-121.9550833	0	0	USGS	ESAC-21	ESAC-21
MADCHOW-21	MUNICIPAL	320	36.96633333	-119.7951111	240	80	USGS	MADCHOW-21	MADCHOW-21
S7-SAC-C06	MUNICIPAL	294	38.34633333	-121.1235556	254	40	USGS	S7-SAC-C06	S7-SAC-C06
S7-SAC-NA11	MUNICIPAL	165	38.82712142	-121.5255134	84	71	USGS	S7-SAC-NA11	S7-SAC-NA11
SOSAFP-13	MUNICIPAL	478	35.11316667	-118.39725	212	266	USGS	SOSAFP-13	SOSAFP-13
RICE-10	MUNICIPAL	35	39.42900278	-122.0323694	25	5	USGS	RICE-10	RICE-10
SCRC-H01	MUNICIPAL	460	35.13805556	-120.6040278	160	280	USGS	SCRC-H01	SCRC-H01
S5-YB-B26	MUNICIPAL	500	39.23391667	-120.7836389	260	240	USGS	S5-YB-B26	S5-YB-B26
CGOLD-05	MUNICIPAL	0	37.35763889	-119.7213611	0	0	USGS	CGOLD-05	CGOLD-05
CLABOC-02	MUNICIPAL	1550	33.82565556	-117.8899694	599	931	USGS	CLABOC-02	CLABOC-02
COLOR-16	MUNICIPAL	600	33.66980556	-114.5345278	378	108	USGS	COLOR-16	COLOR-16
S6-MCAW-N08	MUNICIPAL	200	38.88513889	-120.9897778	61	139	USGS	S6-MCAW-N08	S6-MCAW-N08
CUY-10	MUNICIPAL	298	34.85319444	-119.1690833	146	142	USGS	CUY-10	CUY-10
SIERRA-M-02	MUNICIPAL	440	38.47458333	-120.8336111	0	0	USGS	SIERRA-M-02	SIERRA-M-02
BEAR-S01	MUNICIPAL	370	34.24902778	-116.8845278	150	60	USGS	BEAR-S01	BEAR-S01
S7-SAC-SA10	MUNICIPAL	480	38.38716667	-121.4523889	80	400	USGS	S7-SAC-SA10	S7-SAC-SA10
S-MS-H29	MUNICIPAL	88	36.16105556	-120.8920556	34	16	USGS	S-MS-H29	S-MS-H29
CAMP-ES-05	MUNICIPAL	550	39.76519444	-121.6005	395	130	USGS	CAMP-ES-05	CAMP-ES-05
S5-YB-Y16	MUNICIPAL	340	39.31661111	-121.0966389	55	285	USGS	S5-YB-Y16	S5-YB-Y16
RED-16	MUNICIPAL	104	40.33208333	-122.3763611	0	0	USGS	RED-16	RED-16
S-MS-H22	MUNICIPAL	154	35.92733333	-120.6110278	0	0	USGS	S-MS-H22	S-MS-H22
HR-PR-03	MUNICIPAL	315	33.33644444	-116.8955278	0	0	USGS	HR-PR-03	HR-PR-03
S5-YB-Y01	MUNICIPAL	550	39.20330556	-121.2640278	20	530	USGS	S5-YB-Y01	S5-YB-Y01
GILU-02	MUNICIPAL	800	37.01116667	-121.5558056	530	260	USGS	GILU-02	GILU-02
BEAR-S07	MUNICIPAL	330	34.23266667	-116.8607778	50	275	USGS	BEAR-S07	BEAR-S07
S8_MOBS_R13	MUNICIPAL	60	34.35627778	-117.3551944	15	45	USGS	S8_MOBS_R13	S8_MOBS_R13
S4-TUSK-HLS19	MUNICIPAL	485	36.19133333	-118.79125	320	165	USGS	S4-TUSK-HLS19	S4-TUSK-HLS19
ESJ-19	MUNICIPAL	519	37.98855556	-121.3073611	195	300	USGS	ESJ-19	ESJ-19
SDHDRK-04	MUNICIPAL	315	33.33644444	-116.8955278	0	0	USGS	SDHDRK-04	SDHDRK-04
SIERRA-ML-16	MUNICIPAL	70	37.68188889	-119.08675	0	0	USGS	SIERRA-ML-16	SIERRA-ML-16
SFM-F3	MUNICIPAL	640	37.66781944	-122.15585	530	110	USGS	SFM-F3	SFM-F3
RICE-18	MUNICIPAL	38.5	39.47079722	-122.1368639	28.5	5	USGS	RICE-18	RICE-18
NOCO-CO-26	MUNICIPAL	15	41.07247222	-124.1425556	15	0	USGS	NOCO-CO-26	NOCO-CO-26
USAWS-20	MUNICIPAL	696	33.72888889	-116.9798611	300	376	USGS	USAWS-20	USAWS-20
"SIERRA-ML-02, SOSA-20"	MUNICIPAL	165	35.58808333	-118.4676111	0	0	USGS	"SIERRA-ML-02, SOSA-20"	"SIERRA-ML-02, SOSA-20"
SIERRA-SL-04	MUNICIPAL	360	35.44308333	-118.8751389	259	101	USGS	SIERRA-SL-04	SIERRA-SL-04
S6-MCAW-N05	MUNICIPAL	200	39.00330556	-121.2682222	20	180	USGS	S6-MCAW-N05	S6-MCAW-N05
SDALLV-02	MUNICIPAL	130	33.52991667	-117.6721944	94	23	USGS	SDALLV-02	SDALLV-02
OIW-06	MUNICIPAL	232	35.62467833	-117.6683965	135	46	USGS	OIW-06	OIW-06
SB-13	MUNICIPAL	460	34.42736111	-119.6204167	170	290	USGS	SB-13	SB-13
WSAC-34	MUNICIPAL	180	39.64166667	-122.0741667	0	0	USGS	WSAC-34	WSAC-34
SFM-D1	MUNICIPAL	480	37.52608333	-121.9869167	450	30	USGS	SFM-D1	SFM-D1
WS-06	MUNICIPAL	0	36.22677778	-119.9048333	0	0	USGS	WS-06	WS-06
CD-04	MUNICIPAL	350	34.13444821	-116.1425054	195	150	USGS	CD-04	CD-04
SIERRA-SL-13	MUNICIPAL	0	37.02766667	-118.9976667	0	0	USGS	SIERRA-SL-13	SIERRA-SL-13
S6-MCAW-N04	MUNICIPAL	150	38.92436111	-121.2548056	20	130	USGS	S6-MCAW-N04	S6-MCAW-N04
S5-YB-Y03	MUNICIPAL	300	39.23138889	-121.3454444	40	260	USGS	S5-YB-Y03	S5-YB-Y03
S-MS-SV05	MUNICIPAL	500	36.57705556	-121.8033333	160	320	USGS	S-MS-SV05	S-MS-SV05
KERN-03	MUNICIPAL	755	35.23872222	-118.9141667	400	-400	USGS	KERN-03	KERN-03
S4-TUSK-HLS04	MUNICIPAL	100	36.58683333	-119.1215556	32	68	USGS	S4-TUSK-HLS04	S4-TUSK-HLS04
USAWS-01	MUNICIPAL	225	33.92927778	-117.2819444	100	105	USGS	USAWS-01	USAWS-01
DM-07	MUNICIPAL	300	37.14563889	-120.9574722	0	0	USGS	DM-07	DM-07
KLAM-30	MUNICIPAL	120	41.14947222	-122.3072222	60	60	USGS	KLAM-30	KLAM-30
SIERRA-ML-10	MUNICIPAL	275	38.04438889	-120.5219444	0	0	USGS	SIERRA-ML-10	SIERRA-ML-10
NSFHOT-08	MUNICIPAL	0	38.49046667	-122.4970444	0	0	USGS	NSFHOT-08	NSFHOT-08
RED-MW-07	MUNICIPAL	65	40.35858333	-122.3338333	0	0	USGS	RED-MW-07	RED-MW-07
USAWC-11	MUNICIPAL	350	34.00683333	-117.5030833	200	150	USGS	USAWC-11	USAWC-11
S-NSF-H29	MUNICIPAL	NA	38.38611111	-122.4946111	NA	NA	USGS	S-NSF-H29	S-NSF-H29
SIERRA-ML-05	MUNICIPAL	300	36.70088889	-119.0100556	60	240	USGS	SIERRA-ML-05	SIERRA-ML-05
HR-SC-02	MUNICIPAL	0	37.29211111	-122.3786389	0	0	USGS	HR-SC-02	HR-SC-02
S-NSF-VP07	MUNICIPAL	NA	38.66647222	-122.9471389	NA	NA	USGS	S-NSF-VP07	S-NSF-VP07
S4-TUSK-HLS14	MUNICIPAL	240	36.37152778	-118.8470278	46	194	USGS	S4-TUSK-HLS14	S4-TUSK-HLS14
SOSAFP-09	MUNICIPAL	300	35.10925	-118.5938611	0	0	USGS	SOSAFP-09	SOSAFP-09
S-NSF-H27	MUNICIPAL	NA	38.18333333	-122.65	NA	NA	USGS	S-NSF-H27	S-NSF-H27
S-MS-H11	MUNICIPAL	410	35.72263889	-120.7094722	0	0	USGS	S-MS-H11	S-MS-H11
S5-YB-B28	MUNICIPAL	280	39.29705556	-120.7261111	220	60	USGS	S5-YB-B28	S5-YB-B28
SOSA-35	MUNICIPAL	0	35.18041667	-118.3357222	0	0	USGS	SOSA-35	SOSA-35
S5-YB-Y04	MUNICIPAL	380	39.2475	-121.3488889	80	300	USGS	S5-YB-Y04	S5-YB-Y04
CAMP-TV-15	MUNICIPAL	275	41.91855556	-122.4573889	54	221	USGS	CAMP-TV-15	CAMP-TV-15
CAMP-TV-10	MUNICIPAL	0	40.21638889	-121.1714444	0	0	USGS	CAMP-TV-10	CAMP-TV-10
MADCHOW-12	MUNICIPAL	300	37.13316667	-120.4881389	240	60	USGS	MADCHOW-12	MADCHOW-12
MSMB-45	MUNICIPAL	148	36.53869444	-121.882	55	73	USGS	MSMB-45	MSMB-45
RICE-01	MUNICIPAL	50	38.88691667	-121.6727444	40	5	USGS	RICE-01	RICE-01
SIERRA-ML-01	MUNICIPAL	130	35.10022222	-118.3090278	70	60	USGS	SIERRA-ML-01	SIERRA-ML-01
CAMP-TV-05	MUNICIPAL	300	40.89322222	-121.1820833	210	80	USGS	CAMP-TV-05	CAMP-TV-05
S-NSF-H06	MUNICIPAL	NA	38.88030556	-123.1035	NA	NA	USGS	S-NSF-H06	S-NSF-H06
USAWS-18	MUNICIPAL	714	33.75091667	-116.9690833	324	390	USGS	USAWS-18	USAWS-18
S6-MCAW-M02	MUNICIPAL	800	38.36352778	-120.8784722	620	180	USGS	S6-MCAW-M02	S6-MCAW-M02
ESJ-14	MUNICIPAL	212	38.14691667	-121.3728056	0	0	USGS	ESJ-14	ESJ-14
ANT-15	MUNICIPAL	680	34.785	-118.6093056	0	0	USGS	ANT-15	ANT-15
SB-01	MUNICIPAL	150	34.43061111	-119.8762778	0	0	USGS	SB-01	SB-01
HR-SC-03	MUNICIPAL	140	37.15961111	-122.3323333	80	60	USGS	HR-SC-03	HR-SC-03
BEAR-U08	MUNICIPAL	0	34.22788889	-116.8598333	0	0	USGS	BEAR-U08	BEAR-U08
S8_MOBSU_U07	MUNICIPAL	625	34.72592778	-117.3833417	600	20	USGS	S8_MOBSU_U07	S8_MOBSU_U07
S7-SAC-SA12	MUNICIPAL	183	38.53238889	-121.3456944	170	13	USGS	S7-SAC-SA12	S7-SAC-SA12
S-NSF-H12	MUNICIPAL	NA	38.39366667	-122.9511667	NA	NA	USGS	S-NSF-H12	S-NSF-H12
CUY-09	MUNICIPAL	361	34.83413889	-119.0416667	80	281	USGS	CUY-09	CUY-09
NOCO-CO-13	MUNICIPAL	100	41.03436111	-124.1071667	34	66	USGS	NOCO-CO-13	NOCO-CO-13
S3-MACK-K09	MUNICIPAL	258	36.68119444	-120.1486944	218	40	USGS	S3-MACK-K09	S3-MACK-K09
S-MS-SV02	MUNICIPAL	290	35.69480556	-120.6925556	170	120	USGS	S-MS-SV02	S-MS-SV02
CAMP-HL-04	MUNICIPAL	600	40.36934196	-120.5299463	55	545	USGS	CAMP-HL-04	CAMP-HL-04
CAMP-ES-13	MUNICIPAL	96	39.89436111	-121.7484722	0	0	USGS	CAMP-ES-13	CAMP-ES-13
S4-TUSK-HLS06	MUNICIPAL	200	36.41336111	-118.9258056	30	170	USGS	S4-TUSK-HLS06	S4-TUSK-HLS06
BEAR-U07	MUNICIPAL	0	34.23369444	-116.8893889	0	0	USGS	BEAR-U07	BEAR-U07
S6-MCAW-S15	MUNICIPAL	620	38.77838889	-120.608	0	0	USGS	S6-MCAW-S15	S6-MCAW-S15
S-MS-H15	MUNICIPAL	470	35.71747222	-120.5654722	410	60	USGS	S-MS-H15	S-MS-H15
CAMP-SH-07	MUNICIPAL	0	41.31305556	-122.2690278	0	0	USGS	CAMP-SH-07	CAMP-SH-07
LUB-01	MUNICIPAL	382	35.03497075	-118.140908	205	176	USGS	LUB-01	LUB-01
YOL-08	MUNICIPAL	393	38.57361111	-121.5716667	375	10	USGS	YOL-08	YOL-08
LUB-15	MUNICIPAL	312	32.738	-115.9949444	212	100	USGS	LUB-15	LUB-15
ANT-02	MUNICIPAL	400	34.55838889	-118.0319444	0	0	USGS	ANT-02	ANT-02
LUB-02	MUNICIPAL	543	35.11691251	-117.9853482	0	0	USGS	LUB-02	LUB-02
S-MS-SV36	MUNICIPAL	700	36.62166667	-121.5056944	480	200	USGS	S-MS-SV36	S-MS-SV36
WS-U-03	MUNICIPAL	850	36.14558333	-120.2116389	0	0	USGS	WS-U-03	WS-U-03
S6-MCAW-S07	MUNICIPAL	300	38.76411111	-120.9115278	25	275	USGS	S6-MCAW-S07	S6-MCAW-S07
TROCK-08	MUNICIPAL	0	38.84833333	-120.0686944	0	0	USGS	TROCK-08	TROCK-08
S3-MACK-M09	MUNICIPAL	500	36.99575	-120.2425278	0	0	USGS	S3-MACK-M09	S3-MACK-M09
HR-PR-09	MUNICIPAL	600	32.96230556	-116.5837222	0	0	USGS	HR-PR-09	HR-PR-09
CD-14	MUNICIPAL	600	34.31011111	-116.2523611	390	190	USGS	CD-14	CD-14
OIWU-06	MUNICIPAL	0	35.66713611	-117.6276083	0	0	USGS	OIWU-06	OIWU-06
S7-SAC-NA24	MUNICIPAL	180	38.99227778	-121.3566944	120	60	USGS	S7-SAC-NA24	S7-SAC-NA24
MOJO-01	MUNICIPAL	393	34.51483333	-117.26125	168	205	USGS	MOJO-01	MOJO-01
